FID,StepWise_Estimate
76252,0.021040583
76381,0.003559406
76325,0.00916797
76329,0.108658601
76326,0.077570845
76384,0.026827098
76385,0.039431356
76386,0.018328463
76417,0.008124675
76421,0.043530281
76447,0.021807195
76514,0.028489757
76549,0.051667369
76550,0.049262779
76551,0.03724565
76884,0.091365347
77046,0.405621372
77239,0.711541798
77569,0.001219165
77570,0.00127049
77576,0.005826174
77588,0.022689066
77698,0.007379457
77782,0.010400576
77974,0.026348573
77976,0.010644265
78235,0.045703105
78403,0.041368602
78449,0.244233005
78592,0.008374554
78624,0.008582248
78625,0.009676824
78626,0.008762268
78828,0.032039158
78906,0.086288323
79034,0.020606586
79048,0.052027066
79092,0.021041591
79204,0.032709566
79367,0.031412914
79436,0.083385996
79649,0.125926362
79704,0.06153077
79705,0.068474662
79695,0.331899242
79697,0.119147787
79795,0.054078665
79892,0.051244345
79891,0.036041733
80015,0.036812524
80052,0.016023093
80053,0.07483121
80156,0.055363708
80155,0.02316552
80162,0.034280224
80291,0.029934961
80568,0.076044194
80606,0.01762343
80651,0.050003553
80652,0.026178572
80653,0.018248054
81136,0.002332244
80941,0.019298979
80945,0.064864811
80942,0.026645829
81415,0.198847211
81526,0.004383528
81527,0.003839054
81525,0.071799134
81523,0.076392855
81612,0.027660116
81613,0.074611367
81614,0.032896119
81616,0.027939534
81687,0.005464264
81689,0.069001061
81750,0.016528864
81821,0.025114772
82005,0.00528959
82248,0.001305113
82115,0.033275479
82272,0.027788411
82313,0.037487436
82314,0.093171192
82348,0.040703379
82414,0.049966028
82413,0.017587819
82460,0.005874636
82591,0.002772279
82590,0.002970703
82614,0.032974116
82613,0.151912865
82751,0.007137537
82915,0.011716075
82916,0.011330622
82917,0.011434928
82918,0.011817909
83063,0.179053754
83152,0.016928452
83176,0.109708696
83234,0.010880213
83242,0.054616797
83367,0.003579706
83638,0.00343433
83639,0.21997085
83544,0.010736144
84042,0.005761553
84002,0.097751121
84000,0.061080059
84004,0.024842381
84136,0.096613332
84137,0.084281871
84332,0.012415968
84409,0.029415919
84429,0.043623629
84430,0.042677427
84520,0.023347003
84521,0.004958484
84501,0.015691135
84594,0.028564035
84596,0.225967907
84595,0.048542025
84610,0.045011994
84611,0.07171974
84619,0.002653591
84821,0.009373739
84825,0.08505388
84823,0.052173975
84828,0.160033735
84827,0.027086198
84822,0.040047964
84938,0.047599905
84975,0.047727299
85087,0.074537059
85182,0.178724029
85257,0.024554993
85800,0.002293198
85971,0.011475331
86205,0.022354117
86206,0.029066775
86209,0.025785819
86246,0.008283189
86656,0.008892689
86657,0.00826157
86877,0.040864553
86876,0.011059201
86879,0.01211594
86815,0.066458037
87165,0.001559841
87166,0.008898012
87266,0.085066635
87509,0.007229508
87527,0.038476661
87677,0.031303687
87795,0.145863643
87839,0.009331098
87840,0.008894057
88034,0.02990815
88035,0.028082225
88081,0.008795776
88332,0.017073862
88585,0.04771292
88717,0.006619857
88779,0.010982503
88899,0.116036888
88902,0.156410982
88903,0.126931818
88925,0.004428468
89019,0.002478056
89081,0.036793428
89155,0.011360768
89217,0.078089995
89454,0.004377913
89346,0.370979453
89347,0.253471979
89455,0.114921498
89350,0.087014153
89516,0.004637963
89517,0.004807662
90080,0.078885096
90098,0.014263992
90100,0.08816023
90085,0.011696168
90086,0.062763508
90096,0.041765135
90090,0.047521073
90099,0.01422142
90076,0.00683611
90102,0.022933279
90095,0.029839628
90082,0.007400466
90083,0.004422802
90097,0.018187973
90091,0.066210419
90092,0.069620842
90073,0.019380695
90089,0.040373045
90830,0.018187575
90827,0.016630665
90828,0.087960725
90829,0.096020142
91064,0.007270349
91000,0.006333428
91132,0.034076385
91134,0.070833237
91135,0.100885184
91246,0.024243288
91291,0.026534015
91294,0.188365727
91292,0.191331586
91865,0.004509714
92061,0.043998609
92230,0.009827138
92255,0.088075799
92612,0.147821962
92690,0.02685366
92906,0.02110593
93057,0.002078967
93201,0.026832741
93321,0.018290422
93319,0.045900517
93389,0.003466367
93414,0.056729382
93560,0.051254577
94210,0.042879112
94225,0.007353546
94355,0.011303079
94356,0.011632944
94488,0.006727287
94490,0.059654267
94554,0.022630694
95008,0.012027539
95179,0.238474155
95180,0.086837655
95200,0.134128676
95246,0.061382356
95259,0.034916639
95832,0.042138912
95855,0.013372193
95897,0.014267445
95992,0.007719939
95991,0.012717186
96229,0.018156681
96313,0.003433847
96325,0.026601719
96590,0.025363
96599,0.174377616
96598,0.07341005
96795,0.092378086
96943,0.077730596
96967,0.058131862
97112,0.034023123
97152,0.02049436
97145,0.065017234
97322,0.014810019
97394,0.036025787
97543,0.002492918
97659,0.004153582
97676,0.007101799
97856,0.033497111
97970,0.065764994
98210,0.110699387
98324,0.012345349
98728,0.00678683
99006,0.014678425
99085,0.034235334
99096,0.034578748
99388,0.036096679
99467,0.012881557
99661,0.116906246
99662,0.024915414
99849,0.022851708
99894,0.068091702
100083,0.011379879
100190,0.322581447
100239,0.002619356
100238,0.735702928
100237,0.035796222
100538,0.042566559
100537,0.053520082
100569,0.017151202
100580,0.014167696
100696,0.023589818
100728,0.032304768
100823,0.00395131
100832,0.004291133
100822,0.00245011
100831,0.00263716
100965,0.006423072
100974,0.010862283
101023,0.027865745
101024,0.026144467
101264,0.080822332
101420,0.00284134
101380,0.175490512
101382,0.020537843
101383,0.01939342
101381,0.041608546
101379,0.03332483
101465,0.015662923
101701,0.022173691
101763,0.007507177
102017,0.01920578
102145,0.00507809
102343,0.050553158
102510,0.00821647
102516,0.032451093
102524,0.43920699
102613,0.080255701
102725,0.090228425
102726,0.032123669
102730,0.009394736
102728,0.031702238
102729,0.300042696
102798,0.055296327
102799,0.057050811
102807,0.02379756
102808,0.020229266
102809,0.020574138
102811,0.253208746
102824,0.020829151
103227,0.058626575
103255,0.024334336
103272,0.111992141
103394,0.005424343
103423,0.027118846
103498,0.005322791
103544,0.083236079
103569,0.099184439
103570,0.088731511
103594,0.172114229
103815,0.217920894
104137,0.016300595
104267,0.256331373
104443,0.01491676
104555,0.086088531
104710,0.020983686
104709,0.016791704
104843,0.042610332
104865,0.009154939
104895,0.024371386
104908,0.021028637
105278,0.029775543
105429,0.017534743
105445,0.023461274
105481,0.029511372
105613,0.00172249
105820,0.042652447
105817,0.024790031
105823,0.01094713
105821,0.031822452
105899,0.078045928
105988,0.004150449
106215,0.173196933
106275,0.013480966
106308,0.020853083
106417,0.003396331
106660,0.002245333
106651,0.015941023
106665,0.009477871
106666,0.008919082
106667,0.041672982
106940,0.002220391
106971,0.003305105
106970,0.015411436
107449,0.026809936
107497,0.017496559
107906,0.002666281
108133,0.005611771
108575,0.003525559
108574,0.001669964
108376,0.005483374
108370,0.281465482
108371,0.143770928
108373,0.009779864
108738,0.015233318
108843,0.025878161
108970,0.005171116
109171,0.143389221
109190,0.001728431
109300,0.022027692
109378,0.129019472
109463,0.002519504
109531,0.012470275
109547,0.022615835
109605,0.003282061
109606,0.00346601
109762,0.001948604
109992,0.001572755
110078,0.071269471
110079,0.126305756
110080,0.085360907
110322,0.041190313
110420,0.011387541
110790,0.001346951
110673,0.005133823
110669,0.016726426
110671,0.024541846
111047,0.025388143
111303,0.01780294
111373,0.011746565
111378,0.008578058
111564,0.057210307
111562,0.024203359
111596,0.035031849
111756,0.034662828
111754,0.009056475
111755,0.010352527
111958,0.059470347
112049,0.018968524
112050,0.012389636
112226,0.047549996
112307,0.036637921
112412,0.06793582
112451,0.016586092
112450,0.100041644
112634,0.086437761
112659,0.016331778
112706,0.010759139
112719,0.112131722
112781,0.011097616
113046,0.109784804
113045,0.082074567
113200,0.025963621
113547,0.045439385
113550,0.031853571
113548,0.036321208
113853,0.037116864
114115,0.039744885
114294,0.019420969
114345,0.071933124
114462,0.24923964
114584,0.018953946
114622,0.063552505
114700,0.002124657
114721,0.019503807
373470,0.010416188
114950,0.008884169
115495,0.003346305
115195,0.028866208
115190,0.002247105
115191,0.014251262
115189,0.080524836
115192,0.150789369
115546,0.11443962
115984,0.010356422
116017,0.030388637
116018,0.024293208
116091,0.02388234
116188,0.024750935
344754,0.002828724
116346,0.020639466
116587,0.098936259
116654,0.013016103
116691,0.010076214
116713,0.063443408
117039,0.031193737
117065,0.010863163
117299,0.003377424
117390,0.031312944
117624,0.017278334
117737,0.019847631
117905,0.014768081
117992,0.012756927
118073,0.013719556
118148,0.006060494
118196,0.050886438
118218,0.143078581
118219,0.123559479
118320,0.011542155
118470,0.073763727
118649,0.007498162
118752,0.006802714
118763,0.001538462
118841,0.004009002
118874,0.082337788
118916,0.022482417
118934,0.009143583
119138,0.052828322
119170,0.012860794
119214,0.056023072
119262,0.024396716
119263,0.026549188
119296,0.00779426
119419,0.004431325
119833,0.004201796
119986,0.013207127
120040,0.00439256
120061,0.012822551
120699,0.01000984
120844,0.02049808
120845,0.015313661
120846,0.015018503
120853,0.015310522
120946,0.080437725
120983,0.034585764
121035,0.033936339
121309,0.49786376
121383,0.022149847
121439,0.026224412
121451,0.027560045
121440,0.173053752
121458,0.029203779
121475,0.134866156
121481,0.055193946
121975,0.116200844
122161,0.00477252
122426,0.040081832
122423,0.02562231
122428,0.057496137
122425,0.066398863
122797,0.01711237
122902,0.010323415
123051,0.107964059
123487,0.856436603
123862,0.035274662
123863,0.042152016
123966,0.011468677
124063,0.037557853
124064,0.007527464
124059,0.184703569
124060,0.377665224
124062,0.197857736
124155,0.017551556
124718,0.083185124
125245,0.023307227
125248,0.017205847
125249,0.008019995
125246,0.052578949
125420,0.054033744
125466,0.054471275
125467,0.055939399
125553,0.039972061
125702,0.020207313
125797,0.006203253
125914,0.009955011
126274,0.014173336
126640,0.020253442
126891,0.118844603
127062,0.008056123
126894,0.011051309
126886,0.009862202
126890,0.010874269
126885,0.021445865
126889,0.012153723
126888,0.118665009
126892,0.069457301
126893,0.065355
127219,0.144392138
127378,0.005463374
127379,0.170779108
127750,0.003331425
127571,0.013183058
127918,0.105873724
127945,0.001180138
127944,0.035377475
128083,0.00286626
128085,0.129215741
128134,0.009667398
128473,0.010199134
128578,0.034342701
128632,0.112758568
128633,0.026671854
128727,0.077137468
128725,0.079775423
128726,0.082012
128771,0.166195823
128790,0.028366396
129186,0.019816991
129187,0.022033036
129202,0.049323497
129248,0.025842942
129337,0.005110484
129411,0.024587762
129425,0.050670602
129627,0.100971325
129677,0.000979432
129890,0.11240009
129887,0.010323698
129889,0.005122666
130268,0.024460842
130269,0.088168847
130271,0.20298933
130366,0.020764595
130916,0.006230585
131132,0.002029763
131072,0.027649712
131318,0.210017473
131456,0.039907149
131730,0.165210758
131895,0.003949638
132236,0.012107781
132716,0.049705275
132778,0.017204531
132779,0.01608334
132780,0.017063058
132796,0.022454917
133021,0.039515837
133066,0.034145778
133162,0.113774729
133166,0.009896654
133165,0.008680458
133159,0.015574081
133163,0.018359944
133164,0.018318361
133161,0.012955462
133254,0.243642847
133450,0.004702968
133627,0.025301401
133649,0.044846068
133661,0.062415968
133659,0.075189488
133660,0.101511525
133754,0.022039698
133755,0.022043232
133895,0.04181658
133975,0.029558637
133976,0.034037849
133977,0.019109987
134180,0.463670259
134313,0.001631687
134235,0.004289191
134377,0.024265998
134526,0.008838582
134525,0.015374924
134725,0.01107252
134796,0.004531163
134943,0.14836967
134942,0.043968956
134960,0.039997576
135012,0.055448143
135053,0.008023153
135054,0.00781077
135052,0.030488071
135232,0.130990403
135260,0.072238546
135548,0.006806852
135580,0.019869898
135592,0.01569884
135683,0.071355608
135690,0.041975958
135803,0.004408546
135802,0.001709218
135933,0.22247192
135988,0.014814575
135989,0.067465119
136230,0.007125807
136279,0.053577175
136338,0.032627977
136534,0.696241716
136570,0.001670168
136631,0.013649065
136632,0.012026634
136702,0.045582672
136703,0.051258578
136758,0.000693227
136728,0.009301534
136782,0.027294448
136930,0.012604565
137170,0.136927539
137387,0.003134124
137285,0.262914754
137283,0.017674406
137429,0.052161018
137636,0.012189734
137655,0.00930007
137688,0.196419519
137713,0.02392207
137731,0.032566183
137730,0.030526877
137732,0.033188357
137733,0.029828093
137823,0.02193791
138007,0.215047344
138117,0.008801736
138160,0.08997839
138161,0.05454092
138180,0.015844217
138288,0.064942571
138393,0.004641592
138429,0.118116025
138430,0.278867178
138431,0.046372806
138511,0.067541308
138641,0.00446012
138512,0.004109409
138516,0.018131903
138510,0.041735707
138722,0.029252697
138774,0.002646639
138835,0.001532628
138842,0.001716492
139014,0.013502422
139016,0.067599154
139013,0.016311301
139015,0.087470105
139195,0.001398163
139154,0.016091948
139155,0.014602851
139207,0.015883118
139333,0.027123065
139606,0.044262966
139607,0.150092405
139605,0.002851063
139610,0.002948712
139685,0.007962593
139713,0.027286084
139805,0.040444489
139806,0.060495548
139828,0.018859899
139827,0.056257711
139826,0.013931054
139977,0.018945049
140041,0.037850036
140242,0.019757423
140243,0.020537721
140413,0.030314363
140482,0.001274998
140489,0.011844733
210149,0.022567531
141056,0.046310651
141066,0.003125347
141102,0.104154407
141412,0.157168028
141451,0.02040838
141848,0.00807204
141986,0.012937311
142011,0.069222592
142041,0.003063629
142069,0.00912179
142162,0.148314933
142186,0.006036163
142228,0.069611665
142239,0.014111949
142259,0.071513617
142333,0.017776452
142564,0.012076259
142602,0.011770005
142654,0.00529182
142868,0.016692397
142883,0.053413906
142892,0.003691379
142908,0.009283383
142910,0.075568347
142911,0.053434947
143094,0.105745986
143272,0.003478721
143354,0.046713154
143514,0.006558664
143893,0.006999809
143897,0.016203617
144101,0.005097488
144126,0.024627209
144148,0.088831718
144183,0.015105261
144326,0.006882034
144557,0.003820896
144680,0.012874634
144837,0.011156575
144982,0.002479528
145019,0.075018125
145239,0.005919389
145238,0.015082702
145246,0.020711564
145876,0.091920712
146092,0.149218963
146100,0.013038588
146132,0.009258384
146152,0.00209494
146153,0.002351635
146250,0.006425402
146247,0.012150894
146248,0.015535111
146245,0.011255527
146312,0.012860199
146494,0.03455371
146491,0.007284628
146490,0.117673184
146755,0.033077474
146930,0.264075403
147164,0.008571938
147165,0.00405951
147168,0.100971015
147166,0.052979225
147564,0.065158473
147565,0.071625906
147562,0.047050872
148153,0.036655303
148155,0.024618203
148204,0.150453121
148154,0.034182682
148150,0.141310729
148223,0.033959998
148333,0.029618996
148441,0.043901275
148466,0.067955891
148671,0.016799134
148694,0.030736018
148782,0.042493004
149004,0.12784455
149002,0.061504468
149003,0.026510739
149098,0.044764552
149271,0.073609097
149365,0.004982948
149430,0.018466773
149440,0.081597541
149481,0.005943923
149504,0.023236292
149872,0.033291507
149958,0.005810241
149959,0.067311082
149957,0.029589674
150036,0.034360931
150128,0.002955186
150142,0.014112018
150139,0.013960814
150140,0.038758679
150141,0.014322571
150143,0.014634222
150211,0.014134833
150267,0.068019829
150620,0.008248318
150621,0.008743084
150830,0.16283398
150897,0.04073706
151371,0.015242705
151514,0.170149347
151585,0.004151457
151787,0.02625992
151888,0.002224892
152196,0.032100187
152406,0.071884306
152407,0.043089422
152538,0.137680463
152539,0.022396831
152686,0.375205376
152865,0.03076696
152953,0.001647017
152963,0.012138313
153029,0.008302602
153030,0.008841947
153149,0.12721447
153162,0.009791193
153234,0.004275021
153235,0.00459583
153246,0.041850448
153247,0.044644844
153551,0.06108052
153576,0.042764178
153613,0.021750588
154381,0.008153647
154380,0.006005259
154445,0.005219013
154446,0.004754959
154486,0.017317068
154492,0.009423387
154523,0.063006343
154705,0.558800884
154776,0.01812
154778,0.017837925
154855,0.017385341
154779,0.031952172
154781,0.047468772
154953,0.047452867
155245,0.014166819
155244,0.037488327
155247,0.06545872
155238,0.100326332
155241,0.289969175
155237,0.006444087
155662,0.047391853
155663,0.045539253
155783,0.002524099
155835,0.035194997
155909,0.060098924
155924,0.007777883
156107,0.022115566
156215,0.004108216
156216,0.001806328
156195,0.002917508
156284,0.005264662
156490,0.003591705
156488,0.0285825
156489,0.029058846
156491,0.046155262
156982,0.092517802
156991,0.080421798
157063,0.039839006
157061,0.090879891
157062,0.105040947
157231,0.010817496
157229,0.044617377
157349,0.003969564
157388,0.006747313
157386,0.006651861
157385,0.065044516
157387,0.169876378
157450,0.017762098
157509,0.009624169
157545,0.005766484
157546,0.005577922
157841,0.068030368
158031,0.066791248
158508,0.033949653
158509,0.017117721
158505,0.071235464
158506,0.08932497
159235,0.039643249
159234,0.393530318
159230,0.018013976
159229,0.06126262
159232,0.024442166
159231,0.050082467
159644,0.027760959
159777,0.001660875
159980,0.017560731
160086,0.030727092
160091,0.029410926
160092,0.040451197
160200,0.001060352
160277,0.005271445
160494,0.03598262
160530,0.00193223
160513,0.012407857
160561,0.170409314
160560,0.022924779
160581,0.011641862
160582,0.01263265
160625,0.007028763
161180,0.005288038
161316,0.025983113
161421,0.012440236
161411,0.031879808
161418,0.013871975
162122,0.001315905
161795,0.001551771
161798,0.002851957
161790,0.016192543
161785,0.037434021
161787,0.036074414
161786,0.130100004
161794,0.03489657
161801,0.019451739
162284,0.079337437
162275,0.046778439
162281,0.037653301
162277,0.025205285
162440,0.007434013
162593,0.048570528
162595,0.037507018
162840,0.04623817
162839,0.031412297
162864,0.077594328
162928,0.022133734
162925,0.034687752
162926,0.011284773
163067,0.007590369
163085,0.00920241
163120,0.005694762
163318,0.023944104
163452,0.012551982
163505,0.002939559
163511,0.009920708
163543,0.022962594
163659,0.007016908
163664,0.093999687
163665,0.077438063
163666,0.067658435
163782,0.099581824
164057,0.018401247
164196,0.001649373
164371,0.022574139
164370,0.059653807
164440,0.008474912
164535,0.003374705
164615,0.031864002
164618,0.038238268
164750,0.024308653
164751,0.024302315
164756,0.013111579
164800,0.021213671
164858,0.009495309
164926,0.156976501
164924,0.051371553
164925,0.045397323
165003,0.01982859
165004,0.020974869
165144,0.002295523
165233,0.053329055
165234,0.055231916
165380,0.001630253
165494,0.025345241
165497,0.007167233
165495,0.037557493
165496,0.034615737
165874,0.200845267
165905,0.073565053
165906,0.069607507
166142,0.071649431
166326,0.019577974
166587,0.133787139
166626,0.039363796
166627,0.036500157
166628,0.037157804
166700,0.143348842
166701,0.157052385
166702,0.150140351
166703,0.168322835
166704,0.19382148
166705,0.189184862
166706,0.145854673
166784,0.027320691
166830,0.012476991
166831,0.014278864
166929,0.035066311
167093,0.052666246
167188,0.111444726
167250,0.016756298
167279,0.071217596
167408,0.034867793
167409,0.030539941
167410,0.030973953
167411,0.069150947
167457,0.004741965
167479,0.379751795
167728,0.087151984
167875,0.018086245
167841,0.020846011
167842,0.022421101
167917,0.003367042
167904,0.0239603
168103,0.00422538
168241,0.058569771
168507,0.069166459
168566,0.020079528
168609,0.14797122
169001,0.032592508
169038,0.047864296
169039,0.04295778
169110,0.042250391
169171,0.02008979
169346,0.095138712
169344,0.003695331
169558,0.015421436
169760,0.042438812
169945,0.020008686
169946,0.01825485
170095,0.063306024
170124,0.01500809
170236,0.020712235
170509,0.029954504
170510,0.026479467
170507,0.018815477
170508,0.013811367
170566,0.031925114
170635,0.168962111
170636,0.101986441
170691,0.009150595
170723,0.063640449
170724,0.060947053
171247,0.061429165
171249,0.024203968
171449,0.005542443
171504,0.332667666
171525,0.029791767
171548,0.157162998
171574,0.034649051
171575,0.041712513
171856,0.00714912
171865,0.053698017
171866,0.047506813
171867,0.046862357
172037,0.037954547
172093,0.044787871
172094,0.043950822
172119,0.118026151
172120,0.2888972
172190,0.010640806
172432,0.011635412
172574,0.02083192
172656,0.043401235
172657,0.042067887
172859,0.035097635
173269,0.037092873
173382,0.013176111
173465,0.016298895
173574,0.088213921
174033,0.097437262
174529,0.108830015
174705,0.009137916
174823,0.096271716
174827,0.037830788
174843,0.035366416
174844,0.033681474
174976,0.035226586
174978,0.006354108
175030,0.424382062
175065,0.010281644
175064,0.011335723
175117,0.167011449
175115,0.03270077
175211,0.046226411
175349,0.042580903
175413,0.087300727
175492,0.014835862
175738,0.016574357
175739,0.050918121
175790,0.058875793
175791,0.05066776
175803,0.037318682
175857,0.059975684
175896,0.003318051
175925,0.014442089
176067,0.013918854
176333,0.004987636
176284,0.015318479
176285,0.018704773
176434,0.002583392
176465,0.009882459
176510,0.007275671
176919,0.063470464
177016,0.004600864
177017,0.026836155
177018,0.024368369
177022,0.018106716
177227,0.001086798
177399,0.028121121
177538,0.008404982
177545,0.084076845
177592,0.038157916
177593,0.023203844
177681,0.399903873
177680,0.033722482
177750,0.007093988
177824,0.066959171
177903,0.148814248
177939,0.029294099
177940,0.026245805
178039,0.009230989
178055,0.007494027
178121,0.008534301
178149,0.346224689
178237,0.050727393
178235,0.051480072
178626,0.003926927
178685,0.035565687
178726,0.008899993
178727,0.008547672
178728,0.008543736
179175,0.011507425
179253,0.008541076
179302,0.01319277
179452,0.013615682
179489,0.089228018
179991,0.083872987
180050,0.001346554
180150,0.008191986
180231,0.016480561
180308,0.009642525
180518,0.001989547
180457,0.087681086
180459,0.516584118
180628,0.009012354
180606,0.064941896
180679,0.018609172
180848,0.012108968
180983,0.01131522
181016,0.033590978
181054,0.022002839
181067,0.059378255
181141,0.001413775
181364,0.054118998
181432,0.031202172
181461,0.45458925
181570,0.024872638
181665,0.031345937
181666,0.028930077
181684,0.001618432
181868,0.00945351
181882,0.007976655
182006,0.010650052
182007,0.011529974
182113,0.097827432
182130,0.107970639
182131,0.217476173
182241,0.008921132
182276,0.046865227
182546,0.008813779
182406,0.018689061
182411,0.048842353
182409,0.080134757
182407,0.011140857
182404,0.019800816
182627,0.113116026
182628,0.210967622
182629,0.014949546
182802,0.002817593
182818,0.030523515
182916,0.127015381
183196,0.006090725
183300,0.011209321
183301,0.044743829
183299,0.023481404
183442,0.016593402
183441,0.016817948
183440,0.242024724
183519,0.010251788
183539,0.105861158
183655,0.014651399
183696,0.008978607
183704,0.028064035
183865,0.008617264
184128,0.091485595
184424,0.553248964
184425,0.414292959
184420,0.027864528
184421,0.155727213
184618,0.09779608
184726,0.006671784
185256,0.11005158
185561,0.00188216
185448,0.067958061
185441,0.087309016
185662,0.028215711
185663,0.006870864
185823,0.007602726
185897,0.117515652
185937,0.012387614
185935,0.144755105
185956,0.014149316
186040,0.00202972
186013,0.092278073
186093,0.001151839
186118,0.068797745
186404,0.01764761
186505,0.022945916
186559,0.409731059
186756,0.018391989
186736,0.035054532
186735,0.010710569
186737,0.026614037
186764,0.030310603
186795,0.408755933
186960,0.067936659
186961,0.148648681
187129,0.041012294
187157,0.016531293
187161,0.014275497
187735,0.136461122
187736,0.147052836
187795,0.072258262
187806,0.239358584
187931,0.001911513
187958,0.06207418
187997,0.053864167
188594,0.094438639
188787,0.022610139
188976,0.067799788
188979,0.09623019
190084,0.007650219
189805,0.003761256
189806,0.003621482
189813,0.003517967
189814,0.00352464
189810,0.011717121
189811,0.012253684
190218,0.153865667
190219,0.021165065
190364,0.017126425
190427,0.019086289
190532,0.022715535
190535,0.102482728
190769,0.006792012
190747,0.005754143
190810,0.165441939
190928,0.034257597
190929,0.034754173
190945,0.018193112
190946,0.020646604
191133,0.044949553
191130,0.073170326
191421,0.021545394
191594,0.003348178
191745,0.007720101
191762,0.003901923
191902,0.013170365
191903,0.014499774
191904,0.013175255
192017,0.035613409
192018,0.034047388
192047,0.018245487
192046,0.065031942
192225,0.076588667
192506,0.016064695
192507,0.015703809
192509,0.061940396
192591,0.015307757
192611,0.020338645
192612,0.151516591
192637,0.051808893
192916,0.006848278
192792,0.025922662
192953,0.645217138
192971,0.008979023
192972,0.007112483
193165,0.016856101
193424,0.013514594
193425,0.027154682
193419,0.002344612
193426,0.002384306
193422,0.056171994
193960,0.004526995
193994,0.006730332
194122,0.182628184
194228,0.087651956
194278,0.02161916
194279,0.021786907
194280,0.024731615
194282,0.023030978
194321,0.003105062
194384,0.102004398
194811,0.014690346
194812,0.014269833
194843,0.298941077
194857,0.063811766
194859,0.104329872
198414,0.000886841
198416,0.003227741
196586,0.002591629
198421,0.002591839
198422,0.002402774
196573,0.059617986
196574,0.055386725
196580,0.019674095
196577,0.006366131
196584,0.003300941
196578,0.033430555
196590,0.009029618
196576,0.021668172
196589,0.026899349
196582,0.226788469
196572,0.063930165
196583,0.011552348
198420,0.010944972
196575,0.128024683
198838,0.030680412
198841,0.0142629
199160,0.042715068
200570,0.011090317
200572,0.010119109
200573,0.010137739
200567,0.001418258
199842,0.015663863
199856,0.015204626
199845,0.01202044
199857,0.015533239
199853,0.02616728
199858,0.031916685
199854,0.018531169
199852,0.017804537
199851,0.028264777
199846,0.005966882
199847,0.035068289
199848,0.034065107
199844,0.013299973
200723,0.091787976
200827,0.034936716
200828,0.032456865
201172,0.018694875
201371,0.121412106
201409,0.018128675
201408,0.079780114
201407,0.016586855
201469,0.065547973
201470,0.036775069
201836,0.024359301
202073,0.007466858
202126,0.070366463
202143,0.037078602
202184,0.022911527
202601,0.009477663
202615,0.003007942
202690,0.015885262
202943,0.010703945
203027,0.155918355
203107,0.050231489
203246,0.044869369
203471,0.014767603
203472,0.012322113
203475,0.015819939
203473,0.062710883
203528,0.029095133
203663,0.136318133
203664,0.088711997
203750,0.004394303
203781,0.002043915
203937,0.027793101
203944,0.050795038
203984,0.07702417
204038,0.005262813
204059,0.037718341
204142,0.035356145
204193,0.004444784
204264,0.356596427
204491,0.061554999
204562,0.054028523
204601,0.052671283
204660,0.005175699
204736,0.029288426
204737,0.028064198
204731,0.135710602
204738,0.222916389
204902,0.03889736
205163,0.042788108
205197,0.007369229
205198,0.007480466
205356,0.03206226
205437,0.014117968
205597,0.026396549
205647,0.010311581
205648,0.010359818
205649,0.035575161
205701,0.084106167
205792,0.077178524
205900,0.074805861
206023,0.04881433
206037,0.059289457
206188,0.003623139
206559,0.00117356
206378,0.480408569
206662,0.031560901
206663,0.02722755
206837,0.064586183
207332,0.001930233
207069,0.005941405
207076,0.055556302
207082,0.00397136
207073,0.014055941
207074,0.04606145
207070,0.056633034
207071,0.053846144
207066,0.088808982
207068,0.038550052
207078,0.06959014
207559,0.004369791
207601,0.201378968
207602,0.213672809
207603,0.23668348
207632,0.202489049
207925,0.010814385
208140,0.002365068
208024,0.076703499
208028,0.087262134
208170,0.043025727
208229,0.110510167
208297,0.017529312
208309,0.034669695
208385,0.040788516
208722,0.003237036
208735,0.150749333
208883,0.090894489
208957,0.004437912
209056,0.001638132
209085,0.016685327
209086,0.018961611
209108,0.050553764
209122,0.014916131
209341,0.007689634
209363,0.046739847
209531,0.009561232
209532,0.009878244
209533,0.010343488
210098,0.009977685
210191,0.009164522
210189,0.007608735
210188,0.033685831
210242,0.029935267
210327,0.034352165
210599,0.007910563
210885,0.003199787
211164,0.003382927
211163,0.002718401
210882,0.174110903
210877,0.016247974
210876,0.023542386
210886,0.009805
210875,0.056742889
210881,0.038410798
211469,0.00922811
211529,0.095737619
211516,0.04878426
211525,0.044288406
211526,0.045219074
211528,0.086356633
211777,0.057810114
211776,0.007854384
211963,0.01321505
212009,0.111819032
212159,0.048736581
212293,0.048006459
212299,0.007170415
212337,0.010948894
212398,0.060740605
212753,0.517967012
212754,0.079820427
212765,0.043072234
212802,0.005803124
212889,0.051300971
212892,0.018419841
212932,0.101220139
212975,0.003463167
212976,0.00364237
213143,0.000886658
213060,0.028067719
213061,0.087945337
213059,0.148871064
213142,0.062848177
213185,0.005532775
213227,0.023456765
213226,0.024934494
213255,0.035241291
213571,0.012034972
213633,0.028284671
213634,0.025049579
213766,0.00804744
213784,0.010089497
213785,0.008717187
213934,0.077171241
214099,0.135658284
214360,0.046019347
214468,0.065047516
214773,0.039351908
214772,0.032830811
214824,0.07512144
214982,0.010363274
215090,0.079503801
215091,0.010183382
215092,0.010353677
215094,0.121296222
215184,0.019650098
215185,0.021484226
215183,0.041844349
215320,0.02276933
215323,0.012999646
215730,0.012315048
215868,0.063464398
215893,0.016147569
215920,0.082711906
216013,0.046234246
216380,0.015104224
216593,0.007669767
216684,0.016944665
216749,0.002568199
